Drug1,Drug2,Prob,Method
DB00295,UDP-glucuronosyltransferase_2B17,0.2062,LapRLS
DB04920,Cytochrome_P450_3A5,0.2062,LapRLS
DB06820,Cytochrome_P450_2C19,0.2062,LapRLS
DB00557,Cytochrome_P450_2C9,0.206,LapRLS
DB00780,Cytochrome_P450_2C9,0.2059,LapRLS
DB00851,Carbonyl_reductase_[NADPH]_3,0.2058,GIP
DB11574,Cytochrome_P450_3A3,0.2057,LapRLS
DB09072,Metallothionein-1A,0.2055,GIP
DB01357,Cytochrome_P450_1A1,0.2055,LapRLS
DB08933,Cytochrome_P450_2C9,0.2053,LapRLS
DB06736,Cytochrome_P450_1A2,0.2051,LapRLS
DB00878,Cytochrome_P450_2D6,0.205,LapRLS
DB11614,Cytochrome_P450_2C8,0.205,LapRLS
DB08864,Cytochrome_P450_2C9,0.2049,LapRLS
DB01058,Cytochrome_P450_2C9,0.2047,LapRLS
DB00572,Cytochrome_P450_2D6,0.2046,LapRLS
DB01221,Cytochrome_P450_2C19,0.2041,LapRLS
DB08897,Cytochrome_P450_2D6,0.204,LapRLS
DB00694,Cytochrome_P450_2D6,0.2036,LapRLS
DB09048,Cytochrome_P450_2C19,0.2036,LapRLS
DB11638,Cytochrome_P450_2C9,0.2036,LapRLS
DB00425,Cytochrome_P450_2C8,0.2036,LapRLS
DB01065,Cytochrome_P450_2D6,0.2036,LapRLS
DB06728,Nucleoside_diphosphate_kinase_B,0.2034,GIP
DB00947,Cytochrome_P450_2C9,0.2031,LapRLS
DB00980,Cytochrome_P450_2C9,0.2029,LapRLS
DB01466,Cytochrome_P450_3A5,0.2029,LapRLS
DB00312,Cytochrome_P450_2C9,0.2029,LapRLS
DB00539,Cytochrome_P450_2C19,0.2028,LapRLS
DB00850,Cytochrome_P450_2E1,0.2027,LapRLS
DB00499,Cytochrome_P450_2C9,0.2021,LapRLS
DB01424,Cytochrome_P450_2B6,0.2021,LapRLS
DB00726,Cytochrome_P450_2E1,0.2018,LapRLS
DB00239,Cytochrome_P450_2C9,0.2015,LapRLS
DB01054,Cytochrome_P450_2C9,0.2013,LapRLS
DB11737,Cytochrome_P450_2D6,0.2013,LapRLS
DB04938,Cytochrome_P450_2C8,0.2012,LapRLS
DB11127,Retinal_dehydrogenase_1,0.2011,GIP
DB01248,Cytochrome_P450_2C8,0.2009,LapRLS
DB02509,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.2005,GIP
DB08804,Cytochrome_P450_2C19,0.2004,LapRLS
DB00841,Amine_oxidase_[flavin-containing]_A,0.2001,GIP
DB01213,Metallothionein-1A,0.2001,GIP
DB00908,Cytochrome_P450_2C19,0.2,LapRLS
DB04574,Cytochrome_P450_1A1,0.1998,LapRLS
DB01213,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1998,GIP
DB01182,Cytochrome_P450_2C19,0.1998,LapRLS
DB00755,Cytochrome_P450_1A2,0.1996,LapRLS
DB00690,Cytochrome_P450_2C9,0.1992,LapRLS
DB00397,Cytochrome_P450_2D6,0.1991,LapRLS
DB01303,Cytochrome_P450_1A1,0.199,LapRLS
DB01069,Cytochrome_P450_2C19,0.1989,LapRLS
DB03822,Metallothionein-1A,0.1987,GIP
DB09237,Cytochrome_P450_3A7,0.1986,LapRLS
DB01234,Cytochrome_P450_1A2,0.1982,LapRLS
DB09288,Amine_oxidase_[flavin-containing]_A,0.1982,GIP
DB00122,Nucleoside_diphosphate_kinase_A,0.1982,GIP
DB01175,Cytochrome_P450_1A2,0.1981,LapRLS
DB00636,Cytochrome_P450_1A2,0.198,LapRLS
DB02486,Nucleoside_diphosphate_kinase_B,0.1978,GIP
DB00363,Cytochrome_P450_2C18,0.1976,LapRLS
DB14010,Cytochrome_P450_1A2,0.1974,LapRLS
DB06728,Nucleoside_diphosphate_kinase_A,0.1973,GIP
DB00184,Cytochrome_P450_2C18,0.1972,LapRLS
DB01234,Cytochrome_P450_3A3,0.1972,LapRLS
DB05057,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1971,GIP
DB00947,Cytochrome_P450_1A2,0.1968,LapRLS
DB00508,Cytochrome_P450_2D6,0.1967,LapRLS
DB00613,Cytochrome_P450_1A2,0.1965,LapRLS
DB06693,Cytochrome_P450_3A5,0.1965,LapRLS
DB01122,Cytochrome_P450_1A2,0.1965,LapRLS
DB00603,Cytochrome_P450_2C19,0.1964,LapRLS
DB00575,Carbonyl_reductase_[NADPH]_3,0.1963,GIP
DB00742,UMP-CMP_kinase,0.1961,GIP
DB00157,Alcohol_dehydrogenase_1C,0.1959,LapRLS
DB01167,Cytochrome_P450_1A2,0.1958,LapRLS
DB09238,Cytochrome_P450_2C8,0.1953,LapRLS
DB00726,Cytochrome_P450_2B6,0.1952,LapRLS
DB05351,Cytochrome_P450_1A1,0.1952,LapRLS
DB00675,Cytochrome_P450_2C18,0.1949,LapRLS
DB00613,Cytochrome_P450_2C19,0.1949,LapRLS
DB00865,Cytochrome_P450_2D6,0.1948,LapRLS
DB06626,Cytochrome_P450_2C9,0.1946,LapRLS
DB01241,Retinal_dehydrogenase_1,0.1944,GIP
DB09288,Cytochrome_P450_2D6,0.1941,LapRLS
DB09231,Cytochrome_P450_3A7,0.1938,LapRLS
DB00813,Cytochrome_P450_2D6,0.1937,LapRLS
DB06728,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.1937,GIP
DB00818,Cytochrome_P450_2C6,0.1936,LapRLS
DB00334,Cytochrome_P450_2C8,0.1934,LapRLS
DB09237,Cytochrome_P450_1A2,0.1932,LapRLS
DB04817,Cytochrome_P450_2C9,0.1931,LapRLS
DB13919,Cytochrome_P450_2C19,0.193,LapRLS
DB01054,Cytochrome_P450_1A2,0.193,LapRLS
DB00433,Cytochrome_P450_1A2,0.1929,LapRLS
DB01420,Amine_oxidase_[flavin-containing]_A,0.1928,LapRLS
DB09072,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.1927,GIP
DB06678,Cytochrome_P450_1A2,0.1926,LapRLS
DB06789,Cytochrome_P450_2C8,0.1925,LapRLS
DB00889,Cytochrome_P450_1A2,0.1924,LapRLS
DB00205,Cytochrome_P450_2C19,0.1923,LapRLS
DB00175,Cytochrome_P450_2C19,0.1922,LapRLS
DB00818,Cytochrome_P450_2C11,0.192,LapRLS
DB09338,Cytochrome_P450_2D6,0.192,LapRLS
DB02486,Amine_oxidase_[flavin-containing]_B,0.1919,GIP
DB00736,Cytochrome_P450_2D6,0.1918,LapRLS
DB00146,Sterol_26-hydroxylase_mitochondrial,0.1916,LapRLS
DB00977,Cytochrome_P450_2C19,0.1914,LapRLS
DB06728,Arylamine_N-acetyltransferase_1,0.1914,GIP
DB06727,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1914,GIP
DB00742,Amine_oxidase_[flavin-containing]_A,0.1914,GIP
DB06264,Aldehyde_dehydrogenase_mitochondrial,0.1914,GIP
DB04574,Cytochrome_P450_2C19,0.1913,LapRLS
DB09048,Cytochrome_P450_2C8,0.1913,LapRLS
DB00457,Cytochrome_P450_1A2,0.1913,LapRLS
DB01179,Cytochrome_P450_2C9,0.1913,LapRLS
DB09080,Cytochrome_P450_2C19,0.1911,LapRLS
DB08826,Carbonyl_reductase_[NADPH]_3,0.1911,GIP
DB00122,Amine_oxidase_[flavin-containing]_B,0.191,GIP
DB02486,Metallothionein-2,0.1909,GIP
DB00624,Cytochrome_P450_3A3,0.1909,LapRLS
DB01412,Cytochrome_P450_1A1,0.1909,LapRLS
DB00477,Cytochrome_P450_2C19,0.1909,LapRLS
DB00255,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1907,GIP
DB00444,Cytochrome_P450_2C8,0.1907,LapRLS
DB08918,Cytochrome_P450_2C9,0.1906,LapRLS
DB09269,Carbonyl_reductase_[NADPH]_3,0.1906,GIP
DB04827,Nucleoside_diphosphate_kinase_B,0.1906,GIP
DB00546,Cytochrome_P450_3A7,0.1906,LapRLS
DB01274,Cytochrome_P450_2C8,0.1906,LapRLS
DB01612,Metallothionein-2,0.1905,GIP
DB02709,Cytochrome_P450_2C9,0.1903,LapRLS
DB08804,Cytochrome_P450_3A5,0.1903,LapRLS
DB01367,Cytochrome_P450_2D6,0.1902,LapRLS
DB13943,Cytochrome_P450_3A3,0.1901,LapRLS
DB01582,Cytochrome_P450_2C9,0.1898,LapRLS
DB01175,Cytochrome_P450_2E1,0.1895,LapRLS
DB00316,UDP-glucuronosyltransferase_1-7,0.1895,LapRLS
DB00307,Cytochrome_P450_2C19,0.1894,LapRLS
DB08901,Cytochrome_P450_2C9,0.1894,LapRLS
DB00502,Cytochrome_P450_2C8,0.1892,LapRLS
DB02509,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1891,GIP
DB00622,Cytochrome_P450_1A2,0.189,LapRLS
DB01128,Cytochrome_P450_2C8,0.1889,LapRLS
DB00359,Cytochrome_P450_2C19,0.1888,LapRLS
DB09166,Cytochrome_P450_2C9,0.1888,LapRLS
DB04818,Glutathione_S-transferase_P,0.1886,GIP
DB13944,Cytochrome_P450_3A3,0.1886,LapRLS
DB09080,Cytochrome_P450_2D6,0.1886,LapRLS
DB04630,Cytochrome_P450_3A7,0.1886,LapRLS
DB00533,Cytochrome_P450_2C19,0.1886,LapRLS
DB01394,Cytochrome_P450_2C19,0.1885,LapRLS
DB00647,Cytochrome_P450_2C19,0.1884,LapRLS
DB00471,Cytochrome_P450_2C19,0.1884,LapRLS
DB04844,Carbonyl_reductase_[NADPH]_3,0.1884,LapRLS
DB03822,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.1881,GIP
DB00574,Cytochrome_P450_2C19,0.1881,LapRLS
DB00669,Cytochrome_P450_2D6,0.188,LapRLS
DB01445,Cytochrome_P450_2D6,0.1879,LapRLS
DB00179,Cytochrome_P450_1A2,0.1878,LapRLS
DB00445,Cytochrome_P450_2D6,0.1878,LapRLS
DB01069,Cytochrome_P450_1A2,0.1875,LapRLS
DB01072,Cytochrome_P450_2C19,0.1874,LapRLS
DB01079,Cytochrome_P450_2C19,0.1874,LapRLS
DB01056,Amine_oxidase_[flavin-containing]_A,0.1872,GIP
DB06710,Cytochrome_P450_3A5,0.187,LapRLS
DB09072,UMP-CMP_kinase,0.1868,GIP
DB00197,UDP-glucuronosyltransferase_2B17,0.1868,LapRLS
DB00295,Cytochrome_P450_3A7,0.1865,LapRLS
DB01191,Cytochrome_P450_2C8,0.1865,LapRLS
DB11638,Cytochrome_P450_2B6,0.1863,LapRLS
DB06697,Cytochrome_P450_1A2,0.1862,LapRLS
DB00127,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1861,GIP
DB06264,Amine_oxidase_[flavin-containing]_A,0.1861,GIP
DB09072,Nucleoside_diphosphate_kinase_B,0.18600000000000005,GIP
DB01174,Cytochrome_P450_2C11,0.1859,LapRLS
DB01234,Cytochrome_P450_2C18,0.1859,LapRLS
DB04817,Cytochrome_P450_2D6,0.1858,LapRLS
DB00557,Cytochrome_P450_1A2,0.1857,LapRLS
DB05294,Cytochrome_P450_2D6,0.1856,LapRLS
DB01176,Cytochrome_P450_2D6,0.1856,LapRLS
DB04871,Cytochrome_P450_2C9,0.1856,LapRLS
DB13746,Cytochrome_P450_3A5,0.1855,LapRLS
DB00316,UDP-glucuronosyltransferase_1-8,0.1852,LapRLS
DB00619,Cytochrome_P450_2C8,0.1851,LapRLS
DB12582,Cytochrome_P450_2D6,0.185,LapRLS
DB00503,Cytochrome_P450_3A3,0.1849,LapRLS
DB13179,Cytochrome_P450_3A3,0.1848,LapRLS
DB08794,Cytochrome_P450_2C9,0.1847,LapRLS
DB09270,Carbonyl_reductase_[NADPH]_3,0.1846,GIP
DB06678,Cytochrome_P450_2C9,0.1846,LapRLS
DB00414,Cytochrome_P450_2C9,0.1846,LapRLS
DB00213,Cytochrome_P450_1A1,0.1844,LapRLS
DB00763,Carbonyl_reductase_[NADPH]_3,0.1844,GIP
DB00571,Amine_oxidase_[flavin-containing]_A,0.1844,GIP
DB06727,Glutathione_S-transferase_P,0.1844,GIP
DB06710,Cytochrome_P450_3A7,0.1841,LapRLS
DB05109,Cytochrome_P450_2C8,0.184,LapRLS
DB12332,Cytochrome_P450_3A3,0.1838,LapRLS
DB08922,Cytochrome_P450_1A2,0.1837,LapRLS
DB01435,Cytochrome_P450_2C11,0.1837,LapRLS
DB01131,Aldehyde_dehydrogenase_mitochondrial,0.1837,GIP
DB09054,Cytochrome_P450_2C9,0.1836,LapRLS
DB00514,Cytochrome_P450_2C18,0.1836,LapRLS
DB01138,Cytochrome_P450_2C19,0.1836,LapRLS
DB00231,Cytochrome_P450_2E1,0.1835,LapRLS
DB00795,Cytochrome_P450_2C9,0.1835,LapRLS
DB00794,Cytochrome_P450_1A1,0.1835,LapRLS
DB06756,Aldehyde_dehydrogenase_mitochondrial,0.1835,GIP
DB00818,Amine_oxidase_[flavin-containing]_A,0.1835,GIP
DB00794,Cytochrome_P450_2C18,0.1832,LapRLS
DB00262,Glutathione_S-transferase_P,0.183,GIP
DB00238,Cytochrome_P450_2C19,0.183,LapRLS
DB00804,Aldehyde_dehydrogenase_mitochondrial,0.1829,GIP
DB00177,Cytochrome_P450_2C19,0.1829,LapRLS
DB03756,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1828,GIP
DB00672,Cytochrome_P450_2C8,0.1827,LapRLS
DB04132,Carbonyl_reductase_[NADPH]_3,0.1826,GIP
DB06594,Aldehyde_dehydrogenase_mitochondrial,0.1825,GIP
DB06727,Amine_oxidase_[flavin-containing]_A,0.1825,GIP
DB01058,Cytochrome_P450_3A3,0.1824,LapRLS
DB00291,Cytochrome_P450_2D6,0.1824,LapRLS
DB00835,Cytochrome_P450_2C18,0.1824,LapRLS
DB01122,Cytochrome_P450_2C9,0.1824,LapRLS
DB09054,Cytochrome_P450_3A3,0.1823,LapRLS
DB00161,Aldehyde_dehydrogenase_mitochondrial,0.1823,GIP
DB01037,Cytochrome_P450_2C18,0.1821,LapRLS
DB00207,Cytochrome_P450_3A5,0.1821,LapRLS
DB01045,Cytochrome_P450_3A3,0.182,LapRLS
DB00515,Aldehyde_dehydrogenase_mitochondrial,0.1818,GIP
DB00215,Cytochrome_P450_2C9,0.1818,LapRLS
DB00316,Cytochrome_P450_2A13,0.1818,LapRLS
DB04818,Cytochrome_P450_2D6,0.1817,LapRLS
DB01174,Cytochrome_P450_2C6,0.1817,LapRLS
DB01198,Cytochrome_P450_2C19,0.1816,LapRLS
DB01420,Cytochrome_P450_3A7,0.1816,LapRLS
DB00539,Cytochrome_P450_2B6,0.1815,LapRLS
DB09065,Cytochrome_P450_3A3,0.1814,LapRLS
DB00259,Cytochrome_P450_2C8,0.1814,LapRLS
DB00289,Cytochrome_P450_1A2,0.1813,LapRLS
DB00170,Cytochrome_P450_2C9,0.1813,LapRLS
DB06595,Cytochrome_P450_3A3,0.1811,LapRLS
DB00179,Cytochrome_P450_2C9,0.181,LapRLS
DB00255,Aldehyde_dehydrogenase_mitochondrial,0.1809,GIP
DB00780,Cytochrome_P450_3A3,0.1808,LapRLS
DB01127,Cytochrome_P450_2C19,0.1808,LapRLS
DB01201,Cytochrome_P450_3A3,0.1808,LapRLS
DB01435,Cytochrome_P450_2C6,0.1807,LapRLS
DB01218,Cytochrome_P450_2C9,0.1807,LapRLS
DB00177,Cytochrome_P450_2C8,0.1807,LapRLS
DB01173,Cytochrome_P450_2D6,0.1806,LapRLS
DB00636,Amine_oxidase_[flavin-containing]_B,0.1803,GIP
DB00592,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1802,GIP
DB00401,Cytochrome_P450_1A1,0.1802,LapRLS
DB00532,Cytochrome_P450_2C18,0.1802,LapRLS
DB00470,Prostaglandin_G/H_synthase_2,0.1802,LapRLS
DB02845,Amine_oxidase_[flavin-containing]_A,0.18,GIP
DB08867,Cytochrome_P450_2D6,0.1799,LapRLS
DB00943,Cytochrome_P450_3A3,0.1798,LapRLS
DB01201,Cytochrome_P450_2C19,0.1798,LapRLS
DB06204,Amine_oxidase_[flavin-containing]_A,0.179,GIP
DB08932,Cytochrome_P450_2C9,0.179,LapRLS
DB06689,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.179,GIP
DB00173,Glutathione_S-transferase_P,0.1789,GIP
DB00515,Retinal_dehydrogenase_1,0.1789,GIP
DB03128,Aldehyde_dehydrogenase_mitochondrial,0.1788,GIP
DB00678,UDP-glucuronosyltransferase_1-4,0.1788,LapRLS
DB09148,Cytochrome_P450_2D6,0.1788,LapRLS
DB09238,Cytochrome_P450_3A5,0.1788,LapRLS
DB00281,Amine_oxidase_[flavin-containing]_B,0.1785,GIP
DB00842,Cytochrome_P450_3A3,0.1783,LapRLS
DB01045,Cytochrome_P450_2C18,0.1782,LapRLS
DB01122,Carbonyl_reductase_[NADPH]_3,0.1782,GIP
DB12483,Cytochrome_P450_3A3,0.1781,LapRLS
DB00313,UDP-glucuronosyltransferase_2B17,0.1781,LapRLS
DB00393,Cytochrome_P450_2C9,0.1781,LapRLS
DB06147,Cytochrome_P450_2C9,0.1781,LapRLS
DB06774,Cytochrome_P450_2C19,0.1781,LapRLS
DB00947,Cytochrome_P450_2C8,0.17800000000000002,LapRLS
DB01418,Cytochrome_P450_1A1,0.1779,LapRLS
DB01028,Retinal_dehydrogenase_1,0.1779,GIP
DB05015,Cytochrome_P450_2C19,0.1777,LapRLS
DB01437,Cytochrome_P450_1A2,0.1776,LapRLS
DB04844,Cytochrome_P450_1A2,0.1775,LapRLS
DB01131,Cytochrome_P450_1A1,0.1774,LapRLS
DB04827,UMP-CMP_kinase,0.1774,GIP
DB00317,Cytochrome_P450_2C8,0.1773,LapRLS
DB06774,Cytochrome_P450_2C9,0.1773,LapRLS
DB01364,Cytochrome_P450_2D6,0.1772,LapRLS
DB01114,Cytochrome_P450_2C9,0.1772,LapRLS
DB01023,Cytochrome_P450_1A2,0.1771,LapRLS
DB06267,Cytochrome_P450_3A7,0.1771,LapRLS
DB01612,Glutathione_S-transferase_A2,0.177,GIP
DB00392,Cytochrome_P450_2C9,0.177,LapRLS
DB06595,Cytochrome_P450_2C18,0.177,LapRLS
DB04975,Cytochrome_P450_1A2,0.1769,LapRLS
DB00434,Cytochrome_P450_1A2,0.1769,LapRLS
DB06735,Cytochrome_P450_1A1,0.1768,LapRLS
DB09063,Cytochrome_P450_2D6,0.1767,LapRLS
DB04827,Metallothionein-2,0.1766,GIP
DB00295,UDP-glucuronosyltransferase_1-4,0.1765,LapRLS
DB01418,Cytochrome_P450_2C18,0.1763,LapRLS
DB00395,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1763,GIP
DB00655,Cytochrome_P450_3A7,0.1763,LapRLS
DB11586,Cytochrome_P450_2C8,0.1763,LapRLS
DB04818,Cytochrome_P450_2C19,0.1762,LapRLS
DB11590,Carbonyl_reductase_[NADPH]_3,0.1762,GIP
DB00972,Cytochrome_P450_2C18,0.1759,LapRLS
DB01046,Carbonyl_reductase_[NADPH]_3,0.1759,GIP
DB04938,Cytochrome_P450_2E1,0.1758,LapRLS
DB00393,Cytochrome_P450_2D6,0.1757,LapRLS
DB06716,Cytochrome_P450_1A2,0.1755,LapRLS
DB01227,Cytochrome_P450_2D6,0.1754,LapRLS
DB06789,Cytochrome_P450_2C9,0.1753,LapRLS
DB00127,Glutathione_S-transferase_Mu_1,0.1753,GIP
DB01056,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1753,GIP
DB01171,Aldehyde_dehydrogenase_mitochondrial,0.1753,GIP
DB00197,UDP-glucuronosyltransferase_2B10,0.1751,LapRLS
DB06731,Cytochrome_P450_2C19,0.1749,LapRLS
DB01176,Cytochrome_P450_1A2,0.1749,LapRLS
DB08896,Cytochrome_P450_1A2,0.1748,LapRLS
DB00216,Cytochrome_P450_2C8,0.1746,LapRLS
DB01054,Cytochrome_P450_2D6,0.1745,LapRLS
DB01056,Cytochrome_P450_2D6,0.1745,LapRLS
DB00984,Cytochrome_P450_2C8,0.1744,LapRLS
DB11181,Cytochrome_P450_2D6,0.1743,LapRLS
DB00440,Cytochrome_P450_2C19,0.1741,LapRLS
DB00127,Cytochrome_P450_2D6,0.174,LapRLS
DB00836,Cytochrome_P450_2C19,0.1739,LapRLS
DB00544,Cytochrome_P450_2C19,0.1738,LapRLS
DB01175,Cytochrome_P450_2B6,0.1738,LapRLS
DB00134,Carbonyl_reductase_[NADPH]_3,0.1737,GIP
DB00643,Cytochrome_P450_1A2,0.1734,LapRLS
DB03568,Metallothionein-1A,0.1733,GIP
DB00487,Cytochrome_P450_1A1,0.1732,LapRLS
DB00513,Amine_oxidase_[flavin-containing]_A,0.1731,GIP
DB06738,Cytochrome_P450_2C18,0.1731,LapRLS
DB00731,Cytochrome_P450_2C19,0.173,LapRLS
DB01357,Cytochrome_P450_2C19,0.1729,LapRLS
DB08804,Cytochrome_P450_2C8,0.1729,LapRLS
DB09068,Cytochrome_P450_2C18,0.1728,LapRLS
DB00818,UDP-glucuronosyltransferase_1-10,0.1727,LapRLS
DB00814,Cytochrome_P450_2C19,0.1725,LapRLS
DB08804,Cytochrome_P450_3A7,0.1725,LapRLS
DB00501,Cytochrome_P450_2C18,0.1724,LapRLS
DB01018,Carbonyl_reductase_[NADPH]_3,0.1724,GIP
DB01580,Retinal_dehydrogenase_1,0.1724,GIP
DB00162,Cytochrome_P450_1A2,0.1723,LapRLS
DB01233,Cytochrome_P450_2C9,0.1722,LapRLS
DB00401,Cytochrome_P450_2C8,0.1722,LapRLS
DB00468,Cytochrome_P450_2B6,0.1722,LapRLS
DB00342,Cytochrome_P450_2C19,0.1721,LapRLS
DB01029,Cytochrome_P450_2C19,0.172,LapRLS
DB06731,Cytochrome_P450_1A2,0.172,LapRLS
DB00344,Cytochrome_P450_1A2,0.1718,LapRLS
DB00426,Cytochrome_P450_1A2,0.1718,LapRLS
DB00973,Cytochrome_P450_2C9,0.1718,LapRLS
DB00454,Cytochrome_P450_2C8,0.1718,LapRLS
DB01213,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1718,GIP
DB01206,Retinal_dehydrogenase_1,0.1717,GIP
DB06770,Amine_oxidase_[flavin-containing]_B,0.1717,GIP
DB03822,Arylamine_N-acetyltransferase_1,0.1717,GIP
DB00531,Carbonyl_reductase_[NADPH]_3,0.1717,GIP
DB01166,Cytochrome_P450_2C9,0.1717,LapRLS
DB00501,Retinal_dehydrogenase_1,0.1716,GIP
DB08931,Cytochrome_P450_1A2,0.1715,LapRLS
DB00849,Cytochrome_P450_2C8,0.1715,LapRLS
DB00291,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1715,GIP
DB00737,Carbonyl_reductase_[NADPH]_3,0.1715,GIP
DB00550,Carbonyl_reductase_[NADPH]_1,0.1714,GIP
DB00191,UMP-CMP_kinase,0.1714,GIP
DB01100,Cytochrome_P450_2C8,0.1714,LapRLS
DB00470,Cytochrome_P450_2C8,0.1714,LapRLS
DB08860,Cytochrome_P450_2D6,0.1712,LapRLS
DB09214,UDP-glucuronosyltransferase_1-1,0.171,LapRLS
DB13941,Cytochrome_P450_2C8,0.1709,LapRLS
DB00736,Cytochrome_P450_2C18,0.1709,LapRLS
DB00968,Carbonyl_reductase_[NADPH]_3,0.1709,GIP
DB00582,Cytochrome_P450_2C8,0.1708,LapRLS
DB11611,Cytochrome_P450_2C19,0.1708,LapRLS
DB09462,Aldehyde_dehydrogenase_mitochondrial,0.1708,GIP
DB01612,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1707,GIP
DB00313,UDP-glucuronosyltransferase_2B10,0.1707,LapRLS
DB06716,Cytochrome_P450_2C9,0.1707,LapRLS
DB00883,Carbonyl_reductase_[NADPH]_3,0.1706,GIP
DB00804,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1706,GIP
DB00176,Cytochrome_P450_2C18,0.1706,LapRLS
DB00755,Glutathione_S-transferase_P,0.1705,GIP
DB01071,Cytochrome_P450_1A2,0.1704,LapRLS
DB01595,Cytochrome_P450_1A2,0.1704,LapRLS
DB11827,UDP-glucuronosyltransferase_1-3,0.1702,LapRLS
DB01612,Glutathione_S-transferase_Mu_1,0.1701,GIP
DB01420,Cytochrome_P450_1A1,0.1701,LapRLS
DB04975,Cytochrome_P450_2E1,0.17,LapRLS
DB09502,Glutathione_S-transferase_P,0.17,GIP
DB00969,Cytochrome_P450_2C19,0.1699,LapRLS
DB01283,Cytochrome_P450_1A1,0.1699,LapRLS
DB01445,Cytochrome_P450_1A2,0.1699,LapRLS
DB00849,Cytochrome_P450_1A2,0.1698,LapRLS
DB00201,Cytochrome_P450_2C19,0.1697,LapRLS
DB04938,Cytochrome_P450_1A1,0.1697,LapRLS
DB06741,UDP-glucuronosyltransferase_1-4,0.1697,LapRLS
DB00313,UDP-glucuronosyltransferase_1-7,0.1696,GIP
DB00514,Cytochrome_P450_1A2,0.1696,LapRLS
DB01075,Cytochrome_P450_2E1,0.1696,LapRLS
DB00169,Cytochrome_P450_2C18,0.1696,LapRLS
DB01420,Cytochrome_P450_2B6,0.1696,LapRLS
DB00966,Cytochrome_P450_2C9,0.1695,LapRLS
DB01072,Cytochrome_P450_2C8,0.1693,LapRLS
DB00402,Cytochrome_P450_2E1,0.1691,LapRLS
DB00264,Cytochrome_P450_1A2,0.1688,LapRLS
DB06736,Cytochrome_P450_2C8,0.1688,LapRLS
DB01127,Cytochrome_P450_2D6,0.1687,LapRLS
DB14011,Cytochrome_P450_2C8,0.1686,LapRLS
DB06804,Cytochrome_P450_2D6,0.1685,LapRLS
DB01589,Cytochrome_P450_2C8,0.1684,LapRLS
DB01007,Cytochrome_P450_2C18,0.1684,LapRLS
DB00876,Cytochrome_P450_2C19,0.1683,LapRLS
DB00395,Retinal_dehydrogenase_1,0.1683,GIP
DB00598,Cytochrome_P450_2C9,0.1683,LapRLS
DB00259,Cytochrome_P450_2C18,0.1683,LapRLS
DB00952,Cytochrome_P450_2D6,0.1683,LapRLS
DB00812,Cytochrome_P450_2C8,0.1682,LapRLS
DB04920,Cytochrome_P450_1A1,0.1682,LapRLS
DB00468,Cytochrome_P450_2C18,0.1681,LapRLS
DB00712,UDP-glucuronosyltransferase_1-4,0.1681,LapRLS
DB03756,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1681,GIP
DB06412,Cytochrome_P450_2C9,0.168,LapRLS
DB00737,Cytochrome_P450_2C9,0.1679,LapRLS
DB00933,Cytochrome_P450_1A2,0.1679,LapRLS
DB00273,Cytochrome_P450_2C9,0.1679,LapRLS
DB01167,Cytochrome_P450_2C9,0.1679,LapRLS
DB04817,Cytochrome_P450_2C8,0.1679,LapRLS
DB05219,Cytochrome_P450_2C19,0.1678,LapRLS
DB01223,Cytochrome_P450_2D6,0.1678,LapRLS
DB00531,Cytochrome_P450_2C11,0.1677,LapRLS
DB00599,Cytochrome_P450_2C9,0.1677,LapRLS
DB04827,Arylamine_N-acetyltransferase_1,0.1677,GIP
DB06413,Carbonyl_reductase_[NADPH]_1,0.1677,GIP
DB01241,Carbonyl_reductase_[NADPH]_1,0.1676,GIP
DB00470,Cytochrome_P450_1A2,0.1676,LapRLS
DB00672,Cytochrome_P450_2C18,0.1676,LapRLS
DB01303,Cytochrome_P450_2D6,0.1676,LapRLS
DB00608,Cytochrome_P450_1A2,0.1675,LapRLS
DB01252,Cytochrome_P450_2D6,0.1674,LapRLS
DB06204,Cytochrome_P450_1A2,0.1674,LapRLS
DB06506,Cytochrome_P450_2C9,0.1673,LapRLS
DB06770,UMP-CMP_kinase,0.1672,GIP
DB00998,Cytochrome_P450_2D6,0.1672,LapRLS
DB00842,Cytochrome_P450_2C19,0.1671,LapRLS
