Drug1,Drug2,Prob,Source,Method
DB01242,DB09240,0.319,DrugBank,LapRLS
DB00580,DB06728,0.3189,CRD,LapRLS
DB00546,DB06689,0.3189,CRD,LapRLS
DB01183,DB00503,0.3189,DrugBank,LapRLS
DB09070,DB09065,0.3189,DrugBank,LapRLS
DB01185,DB00648,0.3188,DrugBank,LapRLS
DB00405,DB09167,0.3186,DrugBank,LapRLS
DB13981,DB00794,0.3186,DrugBank,LapRLS
DB12930,DB01364,0.3182,DrugBank,LapRLS
DB13384,DB01364,0.3181,DrugBank,LapRLS
DB09214,DB05095,0.318,DrugBank,LapRLS
DB09070,DB05521,0.3179,DrugBank,LapRLS
DB00967,DB08873,0.3179,DrugBank,LapRLS
DB04573,DB09063,0.3176,DrugBank,LapRLS
DB13384,DB01235,0.3175,DrugBank,LapRLS
DB00778,DB01213,0.3174,CRD,LapRLS
DB00508,DB01472,0.3173,DrugBank,LapRLS
DB13876,DB08985,0.3173,DrugBank,LapRLS
DB01242,DB09234,0.3172,DrugBank,LapRLS
DB00278,DB06689,0.3171,CRD,LapRLS
DB01403,DB04557,0.317,CRD,LapRLS
DB01548,DB01149,0.3168,DrugBank,LapRLS
DB11785,DB01433,0.3167,DrugBank,LapRLS
DB00297,DB03756,0.3167,CRD,LapRLS
DB09070,DB00252,0.3166,DrugBank,LapRLS
DB06700,DB00503,0.3166,DrugBank,LapRLS
DB13443,DB13757,0.3166,DrugBank,LapRLS
DB00776,DB01213,0.3165,CRD,LapRLS
DB01185,DB00673,0.3163,DrugBank,LapRLS
DB09245,DB13443,0.3163,DrugBank,LapRLS
DB00541,DB06728,0.3163,CRD,LapRLS
DB01622,DB01547,0.3162,DrugBank,LapRLS
DB00967,DB09074,0.3162,DrugBank,LapRLS
DB00309,DB03128,0.3162,CRD,LapRLS
DB00872,DB01151,0.3161,DrugBank,LapRLS
DB00805,DB08985,0.3161,DrugBank,LapRLS
DB09070,DB01072,0.3159,DrugBank,LapRLS
DB09167,DB08985,0.3159,DrugBank,LapRLS
DB00673,DB03128,0.3157,CRD,LapRLS
DB00497,DB00721,0.3157,DrugBank,LapRLS
DB00850,DB13781,0.3154,DrugBank,LapRLS
DB00607,DB06728,0.3154,CRD,LapRLS
DB00328,DB01213,0.3153,CRD,LapRLS
DB00768,DB00503,0.3153,DrugBank,LapRLS
DB00402,DB06728,0.3151,CRD,LapRLS
DB00339,DB00677,0.3151,NCRD,LapRLS
DB00353,DB08912,0.3148,DrugBank,LapRLS
DB00296,DB09351,0.3148,DrugBank,LapRLS
DB00196,DB00592,0.3147,CRD,LapRLS
DB00856,DB00974,0.3147,NCRD,LapRLS
DB08916,DB01201,0.3146,DrugBank,LapRLS
DB01185,DB09280,0.3146,DrugBank,LapRLS
DB00408,DB00568,0.3146,DrugBank,LapRLS
DB01511,DB00215,0.3146,DrugBank,LapRLS
DB01002,DB00866,0.3146,DrugBank,LapRLS
DB00623,DB00568,0.3143,DrugBank,LapRLS
DB09070,DB01320,0.3142,DrugBank,LapRLS
DB00261,DB06689,0.3142,CRD,LapRLS
DB00477,DB00446,0.3141,DrugBank,LapRLS
DB01037,DB00908,0.3141,DrugBank,LapRLS
DB04829,DB01364,0.314,DrugBank,LapRLS
DB00353,DB00673,0.314,DrugBank,LapRLS
DB12230,DB00468,0.314,DrugBank,LapRLS
DB00390,DB00982,0.3137,DrugBank,LapRLS
DB01220,DB01201,0.3136,DrugBank,LapRLS
DB00854,DB06800,0.3136,DrugBank,LapRLS
DB01185,DB01263,0.3136,DrugBank,LapRLS
DB01078,DB06600,0.3134,DrugBank,LapRLS
DB11785,DB08897,0.3133,DrugBank,LapRLS
DB00349,DB06728,0.3133,CRD,LapRLS
DB00317,DB01213,0.3133,CRD,LapRLS
DB00408,DB11672,0.3132,DrugBank,LapRLS
DB08883,DB01511,0.3132,DrugBank,LapRLS
DB01365,DB00514,0.313,DrugBank,LapRLS
DB11273,DB01118,0.3129,DrugBank,LapRLS
DB06693,DB08912,0.3129,DrugBank,LapRLS
DB00967,DB00091,0.3129,DrugBank,LapRLS
DB01185,DB01026,0.3127,DrugBank,LapRLS
DB00357,DB03128,0.3125,CRD,LapRLS
DB08804,DB08873,0.3124,DrugBank,LapRLS
DB06446,DB01353,0.3123,DrugBank,LapRLS
DB00911,DB01213,0.3123,CRD,LapRLS
DB01037,DB00777,0.3123,DrugBank,LapRLS
DB06207,DB06707,0.3122,DrugBank,LapRLS
DB04573,DB00794,0.3122,DrugBank,LapRLS
DB00440,DB06689,0.3122,CRD,LapRLS
DB09555,DB11609,0.3122,DrugBank,LapRLS
DB00396,DB07931,0.3122,DrugBank,LapRLS
DB04896,DB09280,0.312,DrugBank,LapRLS
DB00680,DB01547,0.312,DrugBank,LapRLS
DB11755,DB01174,0.3119,DrugBank,LapRLS
DB01511,DB05271,0.3118,DrugBank,LapRLS
DB00287,DB13509,0.3117,DrugBank,LapRLS
DB11785,DB01529,0.3117,DrugBank,LapRLS
DB00571,DB06689,0.3116,CRD,LapRLS
DB00993,DB00720,0.3116,NCRD,LapRLS
DB01267,DB06707,0.3116,DrugBank,LapRLS
DB00877,DB01213,0.3115,CRD,LapRLS
DB01185,DB01167,0.3114,DrugBank,LapRLS
DB00444,DB06689,0.3114,CRD,LapRLS
DB00929,DB13509,0.3114,DrugBank,LapRLS
DB01035,DB12093,0.3114,DrugBank,LapRLS
DB11614,DB00849,0.3113,DrugBank,LapRLS
DB01511,DB04896,0.3113,DrugBank,LapRLS
DB00834,DB01213,0.3112,CRD,LapRLS
DB01357,DB09118,0.3112,DrugBank,LapRLS
DB00408,DB01063,0.3111,DrugBank,LapRLS
DB11785,DB00921,0.311,DrugBank,LapRLS
DB00514,DB05271,0.311,DrugBank,LapRLS
DB00688,DB03128,0.3109,CRD,LapRLS
DB00656,DB06707,0.3107,DrugBank,LapRLS
DB00193,DB06689,0.3106,CRD,LapRLS
DB09232,DB09238,0.3105,DrugBank,LapRLS
DB01185,DB01174,0.3104,DrugBank,LapRLS
DB01251,DB01201,0.3103,DrugBank,LapRLS
DB00546,DB00425,0.3102,DrugBank,LapRLS
DB00967,DB00343,0.3102,DrugBank,LapRLS
DB00204,DB03128,0.3101,CRD,LapRLS
DB11785,DB01010,0.3095,DrugBank,LapRLS
DB01623,DB01472,0.3095,DrugBank,LapRLS
DB09070,DB00273,0.3094,DrugBank,LapRLS
DB00967,DB00257,0.3093,DrugBank,LapRLS
DB00768,DB01241,0.3093,DrugBank,LapRLS
DB09070,DB01174,0.3093,DrugBank,LapRLS
DB00909,DB01213,0.3092,CRD,LapRLS
DB00568,DB11477,0.3092,DrugBank,LapRLS
DB09049,DB06700,0.3091,DrugBank,LapRLS
DB00511,DB08820,0.3091,DrugBank,LapRLS
DB01396,DB00982,0.3091,DrugBank,LapRLS
DB00408,DB00289,0.309,DrugBank,LapRLS
DB00450,DB01156,0.309,DrugBank,LapRLS
DB00546,DB01483,0.3089,DrugBank,LapRLS
DB01185,DB00312,0.3089,DrugBank,LapRLS
DB00774,DB14006,0.3088,DrugBank,LapRLS
DB01626,DB01364,0.3087,DrugBank,LapRLS
DB00344,DB01364,0.3086,DrugBank,LapRLS
DB04840,DB13443,0.3086,DrugBank,LapRLS
DB00481,DB06689,0.3086,CRD,LapRLS
DB01239,DB00661,0.3086,DrugBank,LapRLS
DB00175,DB06728,0.3085,CRD,LapRLS
DB01185,DB00238,0.3085,DrugBank,LapRLS
DB09027,DB00794,0.3085,DrugBank,LapRLS
DB00967,DB00673,0.3084,DrugBank,LapRLS
DB04844,DB09195,0.3083,DrugBank,LapRLS
DB00933,DB12092,0.3082,DrugBank,LapRLS
DB09289,DB00468,0.3081,DrugBank,LapRLS
DB01511,DB01106,0.3081,DrugBank,LapRLS
DB04573,DB00834,0.3081,DrugBank,LapRLS
DB00701,DB06689,0.3078,CRD,LapRLS
DB00390,DB06689,0.3078,CRD,LapRLS
DB01403,DB06707,0.3078,DrugBank,LapRLS
DB01567,DB11642,0.3078,DrugBank,LapRLS
DB13509,DB00700,0.3076,DrugBank,LapRLS
DB00778,DB06728,0.3076,CRD,LapRLS
DB00185,DB01213,0.3076,CRD,LapRLS
DB00396,DB00903,0.3076,DrugBank,LapRLS
DB00187,DB13919,0.3075,DrugBank,LapRLS
DB01608,DB01547,0.3074,DrugBank,LapRLS
DB09070,DB01264,0.3074,DrugBank,LapRLS
DB00372,DB01106,0.3074,DrugBank,LapRLS
DB00508,DB12092,0.3074,DrugBank,LapRLS
DB09214,DB13166,0.307,DrugBank,LapRLS
DB00623,DB13781,0.3068,DrugBank,LapRLS
DB01185,DB09065,0.3068,DrugBank,LapRLS
DB09070,DB01201,0.3067,DrugBank,LapRLS
DB00908,DB06707,0.3067,DrugBank,LapRLS
DB09214,DB00827,0.3066,DrugBank,LapRLS
DB01611,DB01149,0.3065,DrugBank,LapRLS
DB06693,DB01024,0.3064,NCRD,LapRLS
DB00485,DB06728,0.3063,CRD,LapRLS
DB06201,DB04557,0.3062,CRD,LapRLS
DB08996,DB01364,0.3061,DrugBank,LapRLS
DB00197,DB00592,0.3061,CRD,LapRLS
DB09070,DB00615,0.306,DrugBank,LapRLS
DB01185,DB00220,0.3059,DrugBank,LapRLS
DB12930,DB01353,0.3058,DrugBank,LapRLS
DB00408,DB01156,0.3057,DrugBank,LapRLS
DB00780,DB01364,0.3057,DrugBank,LapRLS
DB04817,DB09118,0.3057,DrugBank,LapRLS
DB01511,DB00413,0.3056,DrugBank,LapRLS
DB00468,DB09229,0.3055,DrugBank,LapRLS
DB00268,DB03756,0.3055,CRD,LapRLS
DB00405,DB11672,0.3054,DrugBank,LapRLS
DB01621,DB13941,0.3053,DrugBank,LapRLS
DB11273,DB09280,0.3053,DrugBank,LapRLS
DB00568,DB12401,0.3053,DrugBank,LapRLS
DB01097,DB13509,0.3052,DrugBank,LapRLS
DB00546,DB00972,0.3052,DrugBank,LapRLS
DB00254,DB03128,0.3052,CRD,LapRLS
DB00606,DB11348,0.305,DrugBank,LapRLS
DB00337,DB13509,0.305,DrugBank,LapRLS
DB09194,DB00908,0.3049,DrugBank,LapRLS
DB00195,DB06728,0.3048,CRD,LapRLS
DB00606,DB11672,0.3048,DrugBank,LapRLS
DB09555,DB12710,0.3047,DrugBank,LapRLS
DB00524,DB09271,0.3047,DrugBank,LapRLS
DB14035,DB08962,0.3047,DrugBank,LapRLS
DB07615,DB01353,0.3046,DrugBank,LapRLS
DB04829,DB08985,0.3046,DrugBank,LapRLS
DB00960,DB06152,0.3046,DrugBank,LapRLS
DB04575,DB01174,0.3045,DrugBank,LapRLS
DB00392,DB01149,0.3044,DrugBank,LapRLS
DB00468,DB09227,0.3044,DrugBank,LapRLS
DB00278,DB03756,0.3043,CRD,LapRLS
DB11785,DB01466,0.3043,DrugBank,LapRLS
DB00232,DB11770,0.3043,DrugBank,LapRLS
DB08996,DB01353,0.3043,DrugBank,LapRLS
DB01173,DB04557,0.3043,CRD,LapRLS
DB00356,DB04557,0.3043,CRD,LapRLS
DB00396,DB00358,0.3041,DrugBank,LapRLS
DB01495,DB01118,0.3041,DrugBank,LapRLS
DB09251,DB00232,0.304,DrugBank,LapRLS
DB01367,DB08985,0.304,DrugBank,LapRLS
DB00450,DB06707,0.3039,DrugBank,LapRLS
DB06196,DB13509,0.3038,DrugBank,LapRLS
DB00568,DB00750,0.3037,DrugBank,LapRLS
DB00486,DB09238,0.3037,DrugBank,LapRLS
DB00436,DB11079,0.3037,DrugBank,LapRLS
DB00408,DB09195,0.3037,DrugBank,LapRLS
DB00408,DB09000,0.3036,DrugBank,LapRLS
DB13443,DB08836,0.3035,DrugBank,LapRLS
DB04573,DB00224,0.3035,DrugBank,LapRLS
DB00588,DB06728,0.3034,CRD,LapRLS
DB05830,DB00834,0.3033,DrugBank,LapRLS
DB00390,DB06600,0.3033,DrugBank,LapRLS
DB11755,DB01118,0.3032,DrugBank,LapRLS
DB01024,DB01201,0.3032,DrugBank,LapRLS
DB04573,DB00091,0.3032,DrugBank,LapRLS
DB01418,DB01129,0.3031,DrugBank,LapRLS
DB01248,DB06600,0.3031,DrugBank,LapRLS
DB01185,DB00615,0.303,DrugBank,LapRLS
DB00564,DB03128,0.303,CRD,LapRLS
DB00961,DB00257,0.3029,DrugBank,LapRLS
DB00598,DB02925,0.3029,DrugBank,LapRLS
DB14028,DB00289,0.3028,DrugBank,LapRLS
DB00405,DB00208,0.3028,DrugBank,LapRLS
DB00872,DB09239,0.3028,DrugBank,LapRLS
DB06678,DB09280,0.3027,DrugBank,LapRLS
DB09220,DB09240,0.3027,DrugBank,LapRLS
DB00635,DB06728,0.3027,CRD,LapRLS
DB11785,DB09290,0.3026,DrugBank,LapRLS
DB01412,DB04557,0.3026,CRD,LapRLS
DB01511,DB08918,0.3025,DrugBank,LapRLS
DB00396,DB01122,0.3023,DrugBank,LapRLS
DB08882,DB09065,0.3023,DrugBank,LapRLS
DB00408,DB01118,0.3023,DrugBank,LapRLS
DB00232,DB04831,0.3022,DrugBank,LapRLS
DB06204,DB01511,0.3021,DrugBank,LapRLS
DB04844,DB01319,0.3021,DrugBank,LapRLS
DB01242,DB01364,0.3021,DrugBank,LapRLS
DB04575,DB11901,0.3021,DrugBank,LapRLS
DB01092,DB06600,0.302,DrugBank,LapRLS
DB09124,DB01320,0.302,DrugBank,LapRLS
DB00232,DB00765,0.302,DrugBank,LapRLS
DB01200,DB08954,0.302,DrugBank,LapRLS
DB00324,DB03756,0.3019,CRD,LapRLS
DB00688,DB06689,0.3019,CRD,LapRLS
DB01367,DB01364,0.3019,DrugBank,LapRLS
DB00396,DB13503,0.3019,DrugBank,LapRLS
DB00908,DB00752,0.3019,DrugBank,LapRLS
DB00457,DB00215,0.3018,DrugBank,LapRLS
DB01037,DB00972,0.3018,DrugBank,LapRLS
DB00682,DB03128,0.3018,CRD,LapRLS
DB00511,DB00615,0.3017,DrugBank,LapRLS
DB00875,DB01156,0.3017,DrugBank,LapRLS
DB01071,DB01611,0.3017,DrugBank,LapRLS
DB00521,DB06152,0.3017,DrugBank,LapRLS
DB04829,DB01118,0.3016,DrugBank,LapRLS
DB01624,DB06707,0.3015,DrugBank,LapRLS
DB01238,DB09253,0.3015,DrugBank,LapRLS
DB04540,DB00834,0.3014,DrugBank,LapRLS
DB01069,DB13500,0.3014,DrugBank,LapRLS
DB09214,DB13772,0.3014,DrugBank,LapRLS
DB00327,DB09049,0.3012,DrugBank,LapRLS
DB09214,DB00817,0.3008,DrugBank,LapRLS
DB00439,DB06728,0.3007,CRD,LapRLS
DB00247,DB01267,0.3007,DrugBank,LapRLS
DB00390,DB09214,0.3007,DrugBank,LapRLS
DB11785,DB01209,0.3007,DrugBank,LapRLS
DB11785,DB01245,0.3007,DrugBank,LapRLS
DB00451,DB06689,0.3007,CRD,LapRLS
DB00568,DB12710,0.3006,DrugBank,LapRLS
DB00243,DB09194,0.3004,DrugBank,LapRLS
DB04818,DB08985,0.3004,DrugBank,LapRLS
DB01224,DB06707,0.3004,DrugBank,LapRLS
DB00372,DB05271,0.3004,DrugBank,LapRLS
DB00433,DB12923,0.3003,DrugBank,LapRLS
DB00400,DB03756,0.3002,CRD,LapRLS
DB01213,DB04557,0.3002,CRD,LapRLS
DB01151,DB06717,0.3001,DrugBank,LapRLS
DB04924,DB11785,0.3001,DrugBank,LapRLS
DB11785,DB01551,0.3,DrugBank,LapRLS
DB09007,DB01547,0.3,DrugBank,LapRLS
DB00546,DB12590,0.2999,DrugBank,LapRLS
DB04573,DB01320,0.2998,DrugBank,LapRLS
DB00768,DB00701,0.2998,DrugBank,LapRLS
DB00247,DB03128,0.2998,CRD,LapRLS
DB01002,DB13443,0.2997,DrugBank,LapRLS
DB00946,DB01213,0.2997,CRD,LapRLS
DB00967,DB01601,0.2996,DrugBank,LapRLS
DB00875,DB06707,0.2996,DrugBank,LapRLS
DB08984,DB13509,0.2996,DrugBank,LapRLS
DB01255,DB01501,0.2995,DrugBank,LapRLS
DB00351,DB00794,0.2994,DrugBank,LapRLS
DB09229,DB09118,0.2994,DrugBank,LapRLS
DB00366,DB01511,0.2992,DrugBank,LapRLS
DB09194,DB14033,0.2991,DrugBank,LapRLS
DB11274,DB00701,0.2991,DrugBank,LapRLS
DB11785,DB01459,0.299,DrugBank,LapRLS
DB13443,DB09026,0.2989,DrugBank,LapRLS
DB01242,DB12923,0.2987,DrugBank,LapRLS
DB00694,DB03756,0.2986,CRD,LapRLS
DB11785,DB00545,0.2986,DrugBank,LapRLS
DB09232,DB11672,0.2986,DrugBank,LapRLS
DB01590,DB04920,0.2986,DrugBank,LapRLS
DB00527,DB00720,0.2985,NCRD,LapRLS
DB01122,DB01143,0.2985,NCRD,LapRLS
DB00372,DB01556,0.2983,DrugBank,LapRLS
DB04896,DB01601,0.2983,DrugBank,LapRLS
DB09289,DB08985,0.2983,DrugBank,LapRLS
DB06678,DB08912,0.2983,DrugBank,LapRLS
DB04896,DB11642,0.2982,DrugBank,LapRLS
DB01151,DB01254,0.2981,DrugBank,LapRLS
DB00228,DB04557,0.2979,CRD,LapRLS
DB04896,DB00908,0.2979,DrugBank,LapRLS
DB00372,DB01501,0.2978,DrugBank,LapRLS
DB01131,DB00908,0.2978,DrugBank,LapRLS
DB09214,DB00686,0.2977,DrugBank,LapRLS
DB09239,DB00283,0.2977,DrugBank,LapRLS
DB00961,DB09063,0.2977,DrugBank,LapRLS
DB00283,DB01213,0.2977,CRD,LapRLS
DB00762,DB03756,0.2977,CRD,LapRLS
DB01565,DB00289,0.2977,DrugBank,LapRLS
DB00199,DB00592,0.2976,CRD,LapRLS
DB00175,DB09229,0.2976,DrugBank,LapRLS
DB01626,DB08941,0.2976,DrugBank,LapRLS
DB09269,DB00721,0.2975,NCRD,LapRLS
DB00546,DB01041,0.2975,DrugBank,LapRLS
DB00179,DB13509,0.2974,DrugBank,LapRLS
DB00433,DB12092,0.2974,DrugBank,LapRLS
DB00831,DB01156,0.2973,DrugBank,LapRLS
DB00353,DB09280,0.2972,DrugBank,LapRLS
DB01151,DB08992,0.2972,DrugBank,LapRLS
DB09070,DB00238,0.2972,DrugBank,LapRLS
DB00425,DB06728,0.2972,CRD,LapRLS
DB00726,DB06689,0.2972,CRD,LapRLS
DB04575,DB09280,0.2971,DrugBank,LapRLS
DB01213,DB00974,0.2971,CRD,LapRLS
DB01548,DB00285,0.2971,DrugBank,LapRLS
DB11273,DB00615,0.2971,DrugBank,LapRLS
DB01511,DB01173,0.2971,DrugBank,LapRLS
DB04575,DB00220,0.2971,DrugBank,LapRLS
DB00511,DB00982,0.297,DrugBank,LapRLS
DB09214,DB08910,0.297,DrugBank,LapRLS
DB12661,DB00215,0.2969,DrugBank,LapRLS
DB04575,DB00238,0.2969,DrugBank,LapRLS
DB00875,DB11672,0.2969,DrugBank,LapRLS
DB00396,DB12461,0.2968,DrugBank,LapRLS
DB01367,DB00908,0.2968,DrugBank,LapRLS
DB04468,DB00312,0.2968,DrugBank,LapRLS
DB00961,DB01264,0.2968,DrugBank,LapRLS
DB01185,DB08899,0.2967,DrugBank,LapRLS
DB01037,DB09234,0.2967,DrugBank,LapRLS
DB01185,DB00794,0.2967,DrugBank,LapRLS
DB01162,DB00468,0.2966,DrugBank,LapRLS
DB04575,DB01118,0.2966,DrugBank,LapRLS
DB11609,DB00289,0.2965,DrugBank,LapRLS
DB11785,DB12492,0.2965,DrugBank,LapRLS
DB00546,DB06728,0.2965,CRD,LapRLS
DB00508,DB13781,0.2964,DrugBank,LapRLS
DB01185,DB01201,0.2964,DrugBank,LapRLS
DB01038,DB01255,0.2964,DrugBank,LapRLS
DB09214,DB08972,0.2963,DrugBank,LapRLS
DB01021,DB14006,0.2963,DrugBank,LapRLS
DB11273,DB01045,0.2963,DrugBank,LapRLS
DB00210,DB13509,0.2963,DrugBank,LapRLS
DB00820,DB01213,0.2962,CRD,LapRLS
DB00182,DB12313,0.2961,DrugBank,LapRLS
DB00245,DB11785,0.29600000000000004,DrugBank,LapRLS
DB11785,DB09174,0.2959,DrugBank,LapRLS
DB00776,DB06689,0.2959,CRD,LapRLS
DB00961,DB01601,0.2959,DrugBank,LapRLS
DB09214,DB00492,0.2959,DrugBank,LapRLS
DB05424,DB00343,0.2958,DrugBank,LapRLS
DB00768,DB13500,0.2958,DrugBank,LapRLS
DB09101,DB00653,0.2958,DrugBank,LapRLS
DB00961,DB00208,0.2958,DrugBank,LapRLS
DB00344,DB00188,0.2957,DrugBank,LapRLS
DB01548,DB00215,0.2957,DrugBank,LapRLS
DB00967,DB05521,0.2957,DrugBank,LapRLS
DB09239,DB01601,0.2956,DrugBank,LapRLS
DB11785,DB00677,0.2956,DrugBank,LapRLS
DB00408,DB00496,0.2956,DrugBank,LapRLS
DB01017,DB01511,0.2955,DrugBank,LapRLS
DB01246,DB00268,0.2955,DrugBank,LapRLS
DB00316,DB04818,0.2955,NCRD,LapRLS
DB01002,DB00503,0.2954,DrugBank,LapRLS
DB00454,DB01511,0.2953,DrugBank,LapRLS
DB06772,DB00982,0.2953,DrugBank,LapRLS
DB00346,DB06707,0.2953,DrugBank,LapRLS
DB09214,DB12831,0.2952,DrugBank,LapRLS
DB01038,DB01576,0.2952,DrugBank,LapRLS
DB00967,DB00270,0.2952,DrugBank,LapRLS
DB01246,DB01547,0.2951,DrugBank,LapRLS
DB00623,DB12092,0.2951,DrugBank,LapRLS
DB04946,DB06707,0.2951,DrugBank,LapRLS
DB01356,DB01246,0.2951,DrugBank,LapRLS
DB00514,DB00849,0.2951,DrugBank,LapRLS
DB01024,DB04868,0.295,DrugBank,LapRLS
DB00694,DB00503,0.295,DrugBank,LapRLS
DB00187,DB01021,0.295,DrugBank,LapRLS
DB04575,DB11672,0.2949,DrugBank,LapRLS
DB06698,DB01149,0.2948,DrugBank,LapRLS
DB00193,DB03756,0.2948,CRD,LapRLS
DB13443,DB09238,0.2947,DrugBank,LapRLS
DB00232,DB09238,0.2947,DrugBank,LapRLS
DB00575,DB09231,0.2947,DrugBank,LapRLS
DB04829,DB00673,0.2946,DrugBank,LapRLS
DB08797,DB13509,0.2946,DrugBank,LapRLS
DB12843,DB06600,0.2946,DrugBank,LapRLS
DB01296,DB04557,0.2946,CRD,LapRLS
DB08550,DB00232,0.2946,DrugBank,LapRLS
DB09253,DB11642,0.2945,DrugBank,LapRLS
DB00440,DB06728,0.2945,CRD,LapRLS
DB01151,DB06712,0.2945,DrugBank,LapRLS
DB13307,DB06600,0.2944,DrugBank,LapRLS
DB01615,DB01364,0.2944,DrugBank,LapRLS
DB09214,DB11642,0.2944,DrugBank,LapRLS
DB14028,DB00208,0.2944,DrugBank,LapRLS
DB03701,DB00715,0.2944,DrugBank,LapRLS
DB00726,DB06728,0.2943,CRD,LapRLS
DB00436,DB09271,0.2943,DrugBank,LapRLS
DB01079,DB01008,0.2943,CRD,LapRLS
DB00372,DB00289,0.2942,DrugBank,LapRLS
DB00337,DB00701,0.2942,DrugBank,LapRLS
DB00180,DB06689,0.2942,CRD,LapRLS
DB00546,DB03756,0.2942,CRD,LapRLS
DB09070,DB00312,0.2941,DrugBank,LapRLS
DB00568,DB00933,0.2941,DrugBank,LapRLS
DB00972,DB00396,0.294,DrugBank,LapRLS
DB00925,DB00215,0.294,DrugBank,LapRLS
DB11785,DB09271,0.2939,DrugBank,LapRLS
DB00387,DB00468,0.2939,DrugBank,LapRLS
DB00298,DB01156,0.2938,DrugBank,LapRLS
DB08804,DB01264,0.2938,DrugBank,LapRLS
DB01242,DB12313,0.2937,DrugBank,LapRLS
DB05289,DB13509,0.2937,DrugBank,LapRLS
DB00187,DB00215,0.2936,DrugBank,LapRLS
DB00546,DB06700,0.2935,DrugBank,LapRLS
DB01576,DB01501,0.2935,DrugBank,LapRLS
DB11785,DB00486,0.2935,DrugBank,LapRLS
DB09214,DB11984,0.2934,DrugBank,LapRLS
DB11755,DB09118,0.2934,DrugBank,LapRLS
DB01070,DB11633,0.2934,DrugBank,LapRLS
DB00333,DB06689,0.2934,CRD,LapRLS
DB09239,DB00176,0.2933,DrugBank,LapRLS
DB00545,DB01213,0.2932,CRD,LapRLS
DB00557,DB01511,0.2932,DrugBank,LapRLS
DB08804,DB00564,0.2932,DrugBank,LapRLS
DB01151,DB00648,0.2932,DrugBank,LapRLS
DB09214,DB00195,0.2931,DrugBank,LapRLS
DB01548,DB00472,0.2931,DrugBank,LapRLS
DB01185,DB11901,0.293,DrugBank,LapRLS
DB00232,DB06403,0.293,DrugBank,LapRLS
DB00251,DB01174,0.293,DrugBank,LapRLS
DB00401,DB06728,0.293,CRD,LapRLS
DB00401,DB03756,0.2929,CRD,LapRLS
DB01297,DB01151,0.2929,DrugBank,LapRLS
DB07477,DB13509,0.2929,DrugBank,LapRLS
DB04573,DB01609,0.2929,DrugBank,LapRLS
DB09239,DB08873,0.2929,DrugBank,LapRLS
DB09239,DB00199,0.2929,DrugBank,LapRLS
DB09244,DB08985,0.2928,DrugBank,LapRLS
DB00967,DB00661,0.2928,DrugBank,LapRLS
DB06700,DB00932,0.2928,DrugBank,LapRLS
DB00376,DB00771,0.2927,DrugBank,LapRLS
DB09194,DB09216,0.2927,DrugBank,LapRLS
DB09214,DB06635,0.2927,DrugBank,LapRLS
DB09239,DB09118,0.2926,DrugBank,LapRLS
DB01621,DB00358,0.2926,DrugBank,LapRLS
DB00557,DB00514,0.2926,DrugBank,LapRLS
DB01002,DB01182,0.2926,DrugBank,LapRLS
DB01092,DB00982,0.2926,DrugBank,LapRLS
DB00813,DB09167,0.2925,DrugBank,LapRLS
DB00602,DB06689,0.2925,CRD,LapRLS
DB00808,DB09271,0.2925,DrugBank,LapRLS
DB11273,DB08881,0.2924,DrugBank,LapRLS
DB01151,DB12923,0.2923,DrugBank,LapRLS
DB00408,DB00836,0.2923,DrugBank,LapRLS
DB11770,DB00215,0.2923,DrugBank,LapRLS
DB00294,DB03756,0.2922,CRD,LapRLS
DB00470,DB01511,0.2922,DrugBank,LapRLS
DB13114,DB12248,0.2922,DrugBank,LapRLS
DB00750,DB00289,0.2922,DrugBank,LapRLS
DB00806,DB01397,0.292,DrugBank,LapRLS
DB00875,DB00208,0.292,DrugBank,LapRLS
DB06678,DB01319,0.292,DrugBank,LapRLS
DB06678,DB01175,0.292,DrugBank,LapRLS
DB06678,DB01072,0.2919,DrugBank,LapRLS
DB01246,DB00289,0.2919,DrugBank,LapRLS
DB06702,DB01547,0.2919,DrugBank,LapRLS
DB04938,DB00908,0.2918,DrugBank,LapRLS
DB00337,DB03756,0.2918,CRD,LapRLS
DB11490,DB01149,0.2918,DrugBank,LapRLS
DB11785,DB08861,0.2918,DrugBank,LapRLS
DB00603,DB06728,0.2917,CRD,LapRLS
DB00924,DB00937,0.2917,DrugBank,LapRLS
DB00903,DB12093,0.2917,DrugBank,LapRLS
DB09555,DB04842,0.2916,DrugBank,LapRLS
DB00806,DB09351,0.2916,DrugBank,LapRLS
DB00508,DB04855,0.2915,DrugBank,LapRLS
DB00420,DB06707,0.2915,DrugBank,LapRLS
DB00373,DB09240,0.2914,DrugBank,LapRLS
DB04896,DB00289,0.2914,DrugBank,LapRLS
DB00533,DB03128,0.2914,CRD,LapRLS
DB00857,DB06728,0.2913,CRD,LapRLS
DB00245,DB00514,0.2913,DrugBank,LapRLS
DB00408,DB01608,0.2913,DrugBank,LapRLS
DB01185,DB01072,0.2913,DrugBank,LapRLS
DB07402,DB13509,0.2912,DrugBank,LapRLS
DB04575,DB01232,0.2912,DrugBank,LapRLS
DB01396,DB06600,0.2912,DrugBank,LapRLS
DB04573,DB08899,0.2912,DrugBank,LapRLS
DB00844,DB00648,0.2912,DrugBank,LapRLS
DB08814,DB01397,0.2911,DrugBank,LapRLS
