Drug1,Drug2,Prob,Source,Method
DB13099,DB09225,0.3518,DrugBank,GIP
DB01440,DB01400,0.3516,DrugBank,GIP
DB09269,DB09251,0.3514,DrugBank,GIP
DB09139,DB13025,0.3512,DrugBank,GIP
DB06689,DB08896,0.3507,CRD,GIP
DB11268,DB09009,0.3507,DrugBank,GIP
DB00932,DB03575,0.3507,CRD,GIP
DB03754,DB00888,0.3501,DrugBank,GIP
DB00339,DB12770,0.3497,DrugBank,GIP
DB11779,DB00788,0.3496,CRD,GIP
DB00932,DB01154,0.3496,CRD,GIP
DB00753,DB13346,0.3495,DrugBank,GIP
DB04325,DB09215,0.3495,DrugBank,GIP
DB04325,DB12873,0.3492,DrugBank,GIP
DB00658,DB12693,0.3491,DrugBank,GIP
DB01440,DB01243,0.3489,DrugBank,GIP
DB05676,DB06727,0.3488,CRD,GIP
DB04936,DB05095,0.3486,DrugBank,GIP
DB00753,DB06594,0.3479,CRD,GIP
DB01008,DB11780,0.3479,DrugBank,GIP
DB09063,DB00858,0.3476,CRD,GIP
DB01008,DB03057,0.3474,DrugBank,GIP
DB06689,DB00554,0.3467,CRD,GIP
DB13099,DB00350,0.3463,DrugBank,GIP
DB05381,DB09254,0.3461,DrugBank,GIP
DB01019,DB00350,0.3456,DrugBank,GIP
DB06783,DB01587,0.3456,DrugBank,GIP
DB01213,DB00469,0.3455,CRD,GIP
DB02962,DB09283,0.3454,DrugBank,GIP
DB04539,DB12381,0.3454,DrugBank,GIP
DB00932,DB00269,0.3453,CRD,GIP
DB00228,DB00866,0.3453,CRD,GIP
DB08921,DB01224,0.3451,DrugBank,GIP
DB01213,DB08896,0.345,CRD,GIP
DB01143,DB04888,0.345,DrugBank,GIP
DB03754,DB01075,0.3448,DrugBank,GIP
DB08921,DB09069,0.3445,DrugBank,GIP
DB06698,DB09225,0.3445,DrugBank,GIP
DB06732,DB01235,0.3445,CRD,GIP
DB00158,DB00668,0.3445,CRD,GIP
DB01577,DB01029,0.3444,CRD,GIP
DB00951,DB09254,0.3443,DrugBank,GIP
DB01120,DB00925,0.3441,CRD,GIP
DB00658,DB00764,0.344,DrugBank,GIP
DB12821,DB06704,0.3438,DrugBank,GIP
DB06689,DB00390,0.3437,CRD,GIP
DB00658,DB00459,0.3436,DrugBank,GIP
DB01576,DB01181,0.3436,CRD,GIP
DB00583,DB00658,0.3434,DrugBank,GIP
DB04572,DB06445,0.3432,DrugBank,GIP
DB09072,DB00222,0.343,DrugBank,GIP
DB01440,DB09011,0.3428,DrugBank,GIP
DB11780,DB00492,0.3427,DrugBank,GIP
DB12821,DB06737,0.3423,DrugBank,GIP
DB11712,DB00228,0.3423,CRD,GIP
DB00912,DB01577,0.3418,CRD,GIP
DB01575,DB12693,0.3418,DrugBank,GIP
DB09138,DB09053,0.3416,DrugBank,GIP
DB05540,DB00350,0.3416,DrugBank,GIP
DB06783,DB06370,0.3415,DrugBank,GIP
DB09139,DB00371,0.3415,DrugBank,GIP
DB03040,DB06726,0.3413,DrugBank,GIP
DB06261,DB00658,0.3413,DrugBank,GIP
DB11712,DB01107,0.3412,CRD,GIP
DB04830,DB04846,0.3411,DrugBank,GIP
DB04165,DB06370,0.3403,DrugBank,GIP
DB09072,DB04459,0.3402,DrugBank,GIP
DB05676,DB01577,0.3398,CRD,GIP
DB03754,DB00660,0.3398,DrugBank,GIP
DB00224,DB13257,0.3396,CRD,GIP
DB13058,DB00525,0.3395,DrugBank,GIP
DB01236,DB06702,0.3389,DrugBank,GIP
DB04827,DB00576,0.3387,DrugBank,GIP
DB00382,DB01050,0.3387,CRD,GIP
DB09269,DB00350,0.3383,DrugBank,GIP
DB09026,DB00179,0.3383,CRD,GIP
DB09063,DB01168,0.3382,CRD,GIP
DB06799,DB00888,0.3377,DrugBank,GIP
DB09224,DB06413,0.3377,CRD,GIP
DB11155,DB01431,0.3376,CRD,GIP
DB13099,DB09254,0.3376,DrugBank,GIP
DB00677,DB03057,0.3372,DrugBank,GIP
DB01213,DB01229,0.3368,CRD,GIP
DB00822,DB05540,0.3368,DrugBank,GIP
DB00951,DB09251,0.3363,DrugBank,GIP
DB00566,DB00350,0.3362,DrugBank,GIP
DB04325,DB09280,0.3362,DrugBank,GIP
DB06770,DB00250,0.3361,DrugBank,GIP
DB00371,DB00627,0.3356,CRD,GIP
DB00912,DB00264,0.3356,CRD,GIP
DB00658,DB01295,0.3355,DrugBank,GIP
DB11362,DB01107,0.3352,CRD,GIP
DB00720,DB01388,0.3351,DrugBank,GIP
DB01213,DB01170,0.3347,CRD,GIP
DB00576,DB00228,0.334,CRD,GIP
DB01577,DB08933,0.3338,DrugBank,GIP
DB04557,DB01388,0.3338,DrugBank,GIP
DB06689,DB01092,0.3337,CRD,GIP
DB01563,DB00250,0.3333,DrugBank,GIP
DB00228,DB08896,0.3333,CRD,GIP
DB01440,DB09280,0.3332,DrugBank,GIP
DB13099,DB12381,0.3329,DrugBank,GIP
DB00307,DB06264,0.3326,CRD,GIP
DB09561,DB12901,0.3322,DrugBank,GIP
DB00822,DB00371,0.3321,DrugBank,GIP
DB01213,DB01126,0.332,CRD,GIP
DB09277,DB12967,0.3318,DrugBank,GIP
DB11712,DB00974,0.3316,CRD,GIP
DB00158,DB06819,0.3314,CRD,GIP
DB11362,DB09148,0.3314,CRD,GIP
DB00488,DB04833,0.331,DrugBank,GIP
DB01074,DB00744,0.3309,DrugBank,GIP
DB06783,DB09089,0.3306,DrugBank,GIP
DB01440,DB01128,0.3306,DrugBank,GIP
DB09249,DB00697,0.3302,DrugBank,GIP
DB04066,DB09225,0.3298,DrugBank,GIP
DB06689,DB06157,0.3297,DrugBank,GIP
DB13231,DB06267,0.3294,DrugBank,GIP
DB09072,DB00553,0.3294,DrugBank,GIP
DB00159,DB01143,0.3294,DrugBank,GIP
DB04325,DB08864,0.3289,DrugBank,GIP
DB00302,DB09321,0.3288,DrugBank,GIP
DB03754,DB01599,0.3288,DrugBank,GIP
DB11632,DB01577,0.3288,CRD,GIP
DB03754,DB06442,0.3287,DrugBank,GIP
DB01008,DB09321,0.3285,DrugBank,GIP
DB03127,DB12770,0.3282,DrugBank,GIP
DB11898,DB02959,0.328,DrugBank,GIP
DB01440,DB08864,0.3279,DrugBank,GIP
DB04827,DB08810,0.3278,DrugBank,GIP
DB01213,DB04846,0.3277,CRD,GIP
DB01143,DB05676,0.3275,DrugBank,GIP
DB00488,DB05100,0.3274,DrugBank,GIP
DB04827,DB00720,0.3273,DrugBank,GIP
DB01440,DB00234,0.3272,DrugBank,GIP
DB09251,DB13025,0.3269,DrugBank,GIP
DB00228,DB04948,0.3268,CRD,GIP
DB00228,DB06702,0.3264,DrugBank,GIP
DB01612,DB04165,0.3262,DrugBank,GIP
DB06732,DB00264,0.3262,CRD,GIP
DB01019,DB01406,0.3261,DrugBank,GIP
DB01080,DB09254,0.3261,DrugBank,GIP
DB06689,DB00425,0.3259,DrugBank,GIP
DB00382,DB06204,0.3258,CRD,GIP
DB00566,DB12381,0.3254,DrugBank,GIP
DB06799,DB00203,0.3247,DrugBank,GIP
DB00339,DB00330,0.3243,DrugBank,GIP
DB01213,DB01107,0.3237,CRD,GIP
DB00576,DB06689,0.3236,CRD,GIP
DB05381,DB06268,0.3236,DrugBank,GIP
DB09281,DB12051,0.3235,DrugBank,GIP
DB00658,DB00205,0.3234,DrugBank,GIP
DB06728,DB09084,0.32299999999999995,DrugBank,GIP
DB00371,DB01114,0.3226,CRD,GIP
DB06728,DB01438,0.3222,DrugBank,GIP
DB01407,DB01005,0.3221,CRD,GIP
DB01028,DB13063,0.3219,DrugBank,GIP
DB09138,DB13323,0.3219,DrugBank,GIP
DB09031,DB12901,0.3218,DrugBank,GIP
DB01120,DB00792,0.3216,CRD,GIP
DB00825,DB12770,0.3214,DrugBank,GIP
DB01575,DB01143,0.3214,DrugBank,GIP
DB09161,DB09053,0.3208,DrugBank,GIP
DB09072,DB06480,0.3208,DrugBank,GIP
DB01440,DB03843,0.3206,DrugBank,GIP
DB09072,DB03843,0.3205,DrugBank,GIP
DB00822,DB02959,0.3204,DrugBank,GIP
DB04325,DB03843,0.3202,DrugBank,GIP
DB11898,DB06704,0.3196,DrugBank,GIP
DB04827,DB12884,0.3196,DrugBank,GIP
DB04619,DB00350,0.3195,DrugBank,GIP
DB01189,DB02855,0.3194,DrugBank,GIP
DB03128,DB12921,0.3192,DrugBank,GIP
DB00753,DB06727,0.3189,CRD,GIP
DB01407,DB01576,0.3189,CRD,GIP
DB04572,DB06702,0.3187,DrugBank,GIP
DB03754,DB00193,0.3187,DrugBank,GIP
DB09459,DB01388,0.3187,DrugBank,GIP
DB00658,DB01423,0.3185,DrugBank,GIP
DB04827,DB09011,0.3184,DrugBank,GIP
DB00228,DB01388,0.3182,DrugBank,GIP
DB04830,DB11737,0.318,DrugBank,GIP
DB06728,DB06670,0.3179,DrugBank,GIP
DB01170,DB00441,0.3177,DrugBank,GIP
DB09269,DB04858,0.3175,DrugBank,GIP
DB00822,DB09321,0.3175,DrugBank,GIP
DB01213,DB01114,0.3175,CRD,GIP
DB00118,DB03128,0.3174,CRD,GIP
DB00411,DB00633,0.317,DrugBank,GIP
DB04572,DB04833,0.3169,DrugBank,GIP
DB11780,DB01295,0.3167,DrugBank,GIP
DB01143,DB00395,0.3165,DrugBank,GIP
DB00488,DB06704,0.3162,DrugBank,GIP
DB04830,DB00384,0.3162,DrugBank,GIP
DB11581,DB00629,0.3162,CRD,GIP
DB00859,DB00658,0.3161,DrugBank,GIP
DB13099,DB05540,0.3161,DrugBank,GIP
DB06512,DB04572,0.3161,CRD,GIP
DB04165,DB06157,0.3159,DrugBank,GIP
DB06783,DB00494,0.3159,DrugBank,GIP
DB00395,DB04855,0.3159,CRD,GIP
DB01213,DB00368,0.3158,CRD,GIP
DB01213,DB01092,0.3157,CRD,GIP
DB00395,DB03701,0.3155,CRD,GIP
DB01612,DB02261,0.3154,DrugBank,GIP
DB00753,DB09267,0.3154,DrugBank,GIP
DB06783,DB06157,0.3153,DrugBank,GIP
DB00490,DB06594,0.3152,CRD,GIP
DB01587,DB00792,0.3152,CRD,GIP
DB00495,DB01056,0.3151,CRD,GIP
DB09251,DB04833,0.3144,DrugBank,GIP
DB03756,DB08993,0.3142,DrugBank,GIP
DB01365,DB00343,0.3141,DrugBank,GIP
DB04830,DB08984,0.3141,DrugBank,GIP
DB00683,DB01056,0.3138,CRD,GIP
DB08841,DB04930,0.3138,DrugBank,GIP
DB04325,DB13877,0.3136,DrugBank,GIP
DB00395,DB00916,0.3134,CRD,GIP
DB01170,DB01079,0.3131,DrugBank,GIP
DB03754,DB00697,0.3128,DrugBank,GIP
DB01440,DB01143,0.3128,DrugBank,GIP
DB09063,DB00368,0.3128,CRD,GIP
DB00727,DB04833,0.3127,DrugBank,GIP
DB03756,DB01587,0.3127,DrugBank,GIP
DB00316,DB09247,0.3125,DrugBank,GIP
DB00727,DB02959,0.3123,DrugBank,GIP
DB09063,DB00629,0.3122,CRD,GIP
DB00307,DB06689,0.3122,CRD,GIP
DB09053,DB02300,0.3121,CRD,GIP
DB09269,DB06445,0.312,DrugBank,GIP
DB06728,DB13711,0.312,DrugBank,GIP
DB00488,DB00395,0.3117,DrugBank,GIP
DB00862,DB00228,0.3114,CRD,GIP
DB05676,DB06819,0.3113,CRD,GIP
DB11898,DB00441,0.3112,DrugBank,GIP
DB09459,DB06737,0.3112,DrugBank,GIP
DB01576,DB08896,0.3112,CRD,GIP
DB00366,DB00195,0.3109,CRD,GIP
DB09053,DB01120,0.3109,CRD,GIP
DB09251,DB01216,0.3108,DrugBank,GIP
DB08921,DB00555,0.3107,DrugBank,GIP
DB09352,DB08933,0.3106,DrugBank,GIP
DB04325,DB06635,0.3105,DrugBank,GIP
DB03128,DB00796,0.3103,CRD,GIP
DB09053,DB06410,0.3102,CRD,GIP
DB00677,DB01388,0.3101,DrugBank,GIP
DB11779,DB00325,0.3099,CRD,GIP
DB01043,DB12381,0.3096,DrugBank,GIP
DB13099,DB00371,0.3095,DrugBank,GIP
DB09459,DB01079,0.3095,DrugBank,GIP
DB01232,DB04858,0.3094,CRD,GIP
DB06783,DB13643,0.3092,DrugBank,GIP
DB09031,DB12381,0.3092,DrugBank,GIP
DB00382,DB00395,0.309,CRD,GIP
DB00658,DB13643,0.3089,DrugBank,GIP
DB03203,DB00744,0.3089,DrugBank,GIP
DB04066,DB09254,0.3088,DrugBank,GIP
DB03754,DB11688,0.3088,DrugBank,GIP
DB03756,DB13063,0.3087,DrugBank,GIP
DB00177,DB00371,0.3086,CRD,GIP
DB12821,DB13314,0.3085,DrugBank,GIP
DB00658,DB00660,0.3082,DrugBank,GIP
DB00974,DB12901,0.3081,DrugBank,GIP
DB01074,DB13919,0.308,CRD,GIP
DB06689,DB13874,0.308,CRD,GIP
DB00366,DB05381,0.3076,CRD,GIP
DB06799,DB01240,0.3075,DrugBank,GIP
DB11898,DB09195,0.3074,DrugBank,GIP
DB11780,DB12051,0.3074,DrugBank,GIP
DB06689,DB01018,0.3073,CRD,GIP
DB04557,DB00310,0.307,DrugBank,GIP
DB00583,DB09283,0.307,DrugBank,GIP
DB06799,DB00340,0.3068,DrugBank,GIP
DB06783,DB00513,0.3068,DrugBank,GIP
DB00658,DB00907,0.3066,DrugBank,GIP
DB09269,DB01224,0.3065,DrugBank,GIP
DB00488,DB04846,0.3065,DrugBank,GIP
DB03756,DB06370,0.3065,DrugBank,GIP
DB04557,DB04876,0.3061,DrugBank,GIP
DB03754,DB06235,0.306,DrugBank,GIP
DB00158,DB00629,0.3058,CRD,GIP
DB00228,DB01079,0.3057,DrugBank,GIP
DB13255,DB05095,0.3057,DrugBank,GIP
DB03040,DB06267,0.3055,DrugBank,GIP
DB06728,DB00331,0.3054,DrugBank,GIP
DB00822,DB01388,0.3054,DrugBank,GIP
DB06782,DB00234,0.3048,DrugBank,GIP
DB00490,DB00804,0.3044,CRD,GIP
DB06783,DB01583,0.3043,DrugBank,GIP
DB01074,DB06445,0.3041,DrugBank,GIP
DB06154,DB01406,0.3041,DrugBank,GIP
DB01612,DB08903,0.304,DrugBank,GIP
DB00951,DB06445,0.3038,DrugBank,GIP
DB00753,DB09243,0.3038,DrugBank,GIP
DB00727,DB01388,0.3037,DrugBank,GIP
DB12821,DB00384,0.3036,DrugBank,GIP
DB06445,DB13217,0.3035,DrugBank,GIP
DB06799,DB00607,0.3035,DrugBank,GIP
DB00576,DB00804,0.3033,CRD,GIP
DB03754,DB00488,0.3032,DrugBank,GIP
DB05381,DB06445,0.3031,DrugBank,GIP
DB00742,DB02855,0.3031,DrugBank,GIP
DB01043,DB04858,0.3031,DrugBank,GIP
DB06799,DB01238,0.3028,DrugBank,GIP
DB04619,DB01406,0.3028,DrugBank,GIP
DB00366,DB03128,0.3026,CRD,GIP
DB06689,DB13063,0.3024,DrugBank,GIP
DB01612,DB09343,0.3022,DrugBank,GIP
DB00382,DB00780,0.3019,CRD,GIP
DB06698,DB11780,0.3019,DrugBank,GIP
DB03754,DB11956,0.3018,DrugBank,GIP
DB01090,DB06442,0.3017,DrugBank,GIP
DB03756,DB00714,0.3016,DrugBank,GIP
DB01563,DB06370,0.3014,DrugBank,GIP
DB01587,DB01583,0.3013,CRD,GIP
DB04325,DB00179,0.3013,DrugBank,GIP
DB09269,DB01216,0.3013,DrugBank,GIP
DB00693,DB01008,0.3012,CRD,GIP
DB09053,DB09120,0.301,CRD,GIP
DB01005,DB00523,0.3009,CRD,GIP
DB00228,DB04846,0.3004,DrugBank,GIP
DB06782,DB08864,0.3003,DrugBank,GIP
DB06799,DB00424,0.3003,DrugBank,GIP
DB06689,DB13919,0.3,CRD,GIP
DB04557,DB01034,0.2995,DrugBank,GIP
DB08881,DB11155,0.2995,CRD,GIP
DB06689,DB00755,0.2994,CRD,GIP
DB06689,DB00866,0.2994,CRD,GIP
DB06799,DB00699,0.2987,DrugBank,GIP
DB06689,DB00627,0.2987,CRD,GIP
DB00382,DB05381,0.2984,CRD,GIP
DB06799,DB01213,0.2983,DrugBank,GIP
DB06637,DB01114,0.2981,CRD,GIP
DB00188,DB00753,0.2981,CRD,GIP
DB06728,DB00179,0.2978,DrugBank,GIP
DB00454,DB11155,0.2978,CRD,GIP
DB00917,DB06762,0.2977,CRD,GIP
DB00339,DB06445,0.2977,DrugBank,GIP
DB04557,DB09243,0.2976,DrugBank,GIP
DB13231,DB09343,0.2974,DrugBank,GIP
DB01612,DB06695,0.2973,DrugBank,GIP
DB01120,DB01393,0.2972,CRD,GIP
DB09139,DB09056,0.297,DrugBank,GIP
DB01440,DB13879,0.2968,DrugBank,GIP
DB03754,DB08986,0.2967,DrugBank,GIP
DB01612,DB13835,0.2967,DrugBank,GIP
DB06689,DB06554,0.2966,DrugBank,GIP
DB01028,DB12051,0.2964,DrugBank,GIP
DB01365,DB05095,0.2964,DrugBank,GIP
DB00658,DB00295,0.2963,DrugBank,GIP
DB00583,DB09225,0.2961,DrugBank,GIP
DB04827,DB00234,0.2961,DrugBank,GIP
DB11898,DB08796,0.29600000000000004,DrugBank,GIP
DB13231,DB00533,0.29600000000000004,DrugBank,GIP
DB00122,DB00714,0.2959,DrugBank,GIP
DB01008,DB04846,0.2958,DrugBank,GIP
DB01612,DB09061,0.2957,DrugBank,GIP
DB06729,DB06689,0.2956,CRD,GIP
DB09248,DB09283,0.2956,DrugBank,GIP
DB00228,DB00310,0.2956,DrugBank,GIP
DB04827,DB06695,0.2955,DrugBank,GIP
DB01005,DB08896,0.2954,CRD,GIP
DB00316,DB04833,0.2953,DrugBank,GIP
DB00371,DB04858,0.2951,DrugBank,GIP
DB06512,DB06413,0.2947,CRD,GIP
DB03756,DB01114,0.2946,CRD,GIP
DB00658,DB09297,0.2946,DrugBank,GIP
DB00763,DB11737,0.2945,DrugBank,GIP
DB09249,DB13217,0.2945,DrugBank,GIP
DB00763,DB00414,0.2945,DrugBank,GIP
DB00189,DB13346,0.2944,DrugBank,GIP
DB00951,DB04833,0.2944,DrugBank,GIP
DB01019,DB09321,0.2943,DrugBank,GIP
DB01008,DB09009,0.2942,DrugBank,GIP
DB09026,DB00195,0.2942,CRD,GIP
DB00325,DB04786,0.2939,DrugBank,GIP
DB09031,DB09069,0.2939,DrugBank,GIP
DB09224,DB01176,0.2939,CRD,GIP
DB01120,DB00165,0.2936,CRD,GIP
DB01120,DB00490,0.2935,CRD,GIP
DB04572,DB04846,0.2934,DrugBank,GIP
DB03128,DB00617,0.2929,CRD,GIP
DB00371,DB13346,0.2928,DrugBank,GIP
DB01213,DB09555,0.2928,CRD,GIP
DB06728,DB06174,0.2927,DrugBank,GIP
DB00566,DB01113,0.2926,DrugBank,GIP
DB09026,DB01176,0.2925,CRD,GIP
DB05676,DB06689,0.2922,CRD,GIP
DB06819,DB09009,0.2922,DrugBank,GIP
DB00693,DB01075,0.2921,CRD,GIP
DB00576,DB03128,0.2921,CRD,GIP
DB09251,DB01079,0.2921,DrugBank,GIP
DB00556,DB03880,0.2921,DrugBank,GIP
DB03754,DB02281,0.2918,DrugBank,GIP
DB06728,DB01181,0.2917,CRD,GIP
DB00382,DB00804,0.2915,CRD,GIP
DB06261,DB06268,0.2914,DrugBank,GIP
DB00488,DB09267,0.2913,DrugBank,GIP
DB06799,DB08810,0.2912,DrugBank,GIP
DB01878,DB01216,0.2911,DrugBank,GIP
DB00177,DB04572,0.29100000000000004,CRD,GIP
DB00217,DB12381,0.2909,DrugBank,GIP
DB00912,DB00461,0.2908,CRD,GIP
DB06783,DB00203,0.2908,DrugBank,GIP
DB09031,DB05540,0.2908,DrugBank,GIP
DB13058,DB01414,0.2907,DrugBank,GIP
DB00862,DB01043,0.2907,CRD,GIP
DB01575,DB00176,0.2906,DrugBank,GIP
DB00658,DB11274,0.2903,DrugBank,GIP
DB01563,DB01143,0.2901,DrugBank,GIP
DB00182,DB09138,0.29,DrugBank,GIP
DB09561,DB13346,0.2899,DrugBank,GIP
DB06689,DB01600,0.2899,DrugBank,GIP
DB04830,DB12770,0.2897,DrugBank,GIP
DB11362,DB00191,0.2897,CRD,GIP
DB00672,DB00379,0.2897,CRD,GIP
DB00411,DB12340,0.2896,DrugBank,GIP
DB00862,DB09224,0.2895,CRD,GIP
DB04936,DB00350,0.2894,DrugBank,GIP
DB04830,DB00819,0.2893,DrugBank,GIP
DB00822,DB04846,0.2893,DrugBank,GIP
DB01612,DB11699,0.2893,DrugBank,GIP
DB00189,DB09251,0.2892,DrugBank,GIP
DB00658,DB01466,0.289,DrugBank,GIP
DB01026,DB06689,0.289,CRD,GIP
DB03040,DB06442,0.2889,DrugBank,GIP
DB04572,DB00228,0.2889,DrugBank,GIP
DB03756,DB01117,0.2888,DrugBank,GIP
DB01074,DB06725,0.2888,CRD,GIP
DB09139,DB08984,0.2885,DrugBank,GIP
DB04936,DB12901,0.2884,DrugBank,GIP
DB00825,DB01406,0.2881,DrugBank,GIP
DB06512,DB06689,0.2879,CRD,GIP
DB00228,DB11936,0.2877,DrugBank,GIP
DB01365,DB01587,0.2876,DrugBank,GIP
DB06783,DB00607,0.2875,DrugBank,GIP
DB00643,DB00371,0.2874,CRD,GIP
DB01878,DB09251,0.287,DrugBank,GIP
DB00189,DB01113,0.2867,DrugBank,GIP
DB00366,DB00788,0.2866,CRD,GIP
DB00521,DB00371,0.2863,CRD,GIP
DB00605,DB01206,0.2863,CRD,GIP
DB01440,DB09290,0.2863,DrugBank,GIP
DB04557,DB00501,0.2863,DrugBank,GIP
DB11155,DB01074,0.2862,CRD,GIP
DB02962,DB01216,0.2861,DrugBank,GIP
DB03754,DB06716,0.2861,DrugBank,GIP
DB00996,DB04930,0.2861,DrugBank,GIP
DB00804,DB09148,0.28600000000000003,CRD,GIP
DB00325,DB09138,0.28600000000000003,DrugBank,GIP
DB06783,DB09204,0.2859,DrugBank,GIP
DB00302,DB09009,0.2859,DrugBank,GIP
DB05540,DB06445,0.2858,DrugBank,GIP
DB00742,DB02281,0.2856,DrugBank,GIP
DB09251,DB00501,0.2855,DrugBank,GIP
DB01008,DB09267,0.2851,DrugBank,GIP
DB09026,DB00515,0.2848,CRD,GIP
DB04325,DB00670,0.2846,DrugBank,GIP
DB01008,DB01206,0.2844,DrugBank,GIP
DB06728,DB09290,0.2843,DrugBank,GIP
DB00996,DB08933,0.2842,DrugBank,GIP
DB01587,DB01154,0.2841,CRD,GIP
DB03754,DB02806,0.284,DrugBank,GIP
DB06799,DB01700,0.2839,DrugBank,GIP
DB00166,DB00350,0.2838,DrugBank,GIP
DB09031,DB01113,0.2838,DrugBank,GIP
DB00189,DB01216,0.2838,DrugBank,GIP
DB09224,DB03756,0.2838,CRD,GIP
DB01236,DB09056,0.2836,DrugBank,GIP
DB01407,DB00780,0.2834,CRD,GIP
DB09031,DB13025,0.2834,DrugBank,GIP
DB03127,DB06268,0.2834,DrugBank,GIP
DB08908,DB00492,0.2832,DrugBank,GIP
DB00822,DB04876,0.2831,DrugBank,GIP
DB13058,DB09343,0.28300000000000003,DrugBank,GIP
DB00313,DB01406,0.28300000000000003,DrugBank,GIP
DB01090,DB00607,0.2829,DrugBank,GIP
DB00763,DB09056,0.2829,DrugBank,GIP
DB13231,DB01700,0.2829,DrugBank,GIP
DB00658,DB12184,0.2828,DrugBank,GIP
DB06799,DB01525,0.2827,DrugBank,GIP
DB01236,DB06706,0.2827,DrugBank,GIP
DB01612,DB04459,0.2827,DrugBank,GIP
DB06729,DB09148,0.2827,CRD,GIP
DB05381,DB00441,0.2825,DrugBank,GIP
DB06728,DB04846,0.2825,CRD,GIP
DB00583,DB12381,0.2825,DrugBank,GIP
DB01236,DB00414,0.2825,DrugBank,GIP
DB01440,DB01074,0.2825,DrugBank,GIP
DB09139,DB11912,0.2824,DrugBank,GIP
DB00951,DB00555,0.2823,DrugBank,GIP
DB06728,DB12051,0.2822,DrugBank,GIP
DB06783,DB00697,0.2821,DrugBank,GIP
DB04325,DB01188,0.2821,DrugBank,GIP
DB09072,DB01074,0.282,DrugBank,GIP
DB09250,DB05095,0.282,DrugBank,GIP
DB00951,DB06737,0.2818,DrugBank,GIP
DB08834,DB00184,0.2817,CRD,GIP
DB06783,DB08986,0.2817,DrugBank,GIP
DB00339,DB01216,0.2817,DrugBank,GIP
DB00720,DB00745,0.2817,DrugBank,GIP
DB00720,DB06204,0.2815,DrugBank,GIP
DB01043,DB04888,0.2815,DrugBank,GIP
DB01120,DB00740,0.2815,CRD,GIP
DB01236,DB00373,0.2815,CRD,GIP
DB09026,DB03756,0.2814,CRD,GIP
DB00521,DB01241,0.2812,CRD,GIP
DB00316,DB01034,0.2812,DrugBank,GIP
DB00658,DB06742,0.2811,DrugBank,GIP
DB09251,DB01008,0.2811,DrugBank,GIP
DB11779,DB01191,0.281,CRD,GIP
DB06782,DB03880,0.2809,DrugBank,GIP
DB00727,DB08796,0.2809,DrugBank,GIP
DB06799,DB12873,0.2806,DrugBank,GIP
DB00339,DB00554,0.2804,CRD,GIP
DB03040,DB08810,0.2803,DrugBank,GIP
DB01577,DB00347,0.2802,CRD,GIP
DB00888,DB00697,0.2801,DrugBank,GIP
DB00915,DB05100,0.2801,DrugBank,GIP
DB09250,DB04930,0.28,DrugBank,GIP
DB03127,DB11780,0.28,DrugBank,GIP
DB03793,DB03057,0.2798,DrugBank,GIP
DB04619,DB01113,0.2796,DrugBank,GIP
DB06732,DB00865,0.2796,CRD,GIP
DB06783,DB06742,0.2795,DrugBank,GIP
DB00711,DB13346,0.2795,DrugBank,GIP
DB01120,DB00211,0.2795,CRD,GIP
DB06689,DB01609,0.2794,CRD,GIP
DB06445,DB00609,0.2793,DrugBank,GIP
DB00177,DB06264,0.2792,CRD,GIP
DB00339,DB06702,0.279,DrugBank,GIP
DB00822,DB01092,0.279,CRD,GIP
DB00189,DB01206,0.279,DrugBank,GIP
DB00711,DB09247,0.2789,DrugBank,GIP
DB01440,DB00714,0.2788,DrugBank,GIP
DB13231,DB09280,0.2785,DrugBank,GIP
DB11155,DB01056,0.2785,CRD,GIP
DB00917,DB01039,0.2785,CRD,GIP
DB06689,DB00336,0.2784,CRD,GIP
DB06799,DB00951,0.2783,DrugBank,GIP
DB03128,DB08993,0.2783,DrugBank,GIP
DB00118,DB01577,0.2783,CRD,GIP
DB08834,DB00784,0.2783,CRD,GIP
DB11642,DB00371,0.2781,CRD,GIP
DB00974,DB03057,0.2781,DrugBank,GIP
DB01236,DB00945,0.278,CRD,GIP
DB01236,DB09516,0.2779,DrugBank,GIP
DB00677,DB00228,0.2778,DrugBank,GIP
DB06783,DB06235,0.2776,DrugBank,GIP
DB00915,DB01388,0.2775,DrugBank,GIP
DB09072,DB01169,0.2772,DrugBank,GIP
DB06728,DB01114,0.2771,CRD,GIP
DB09139,DB09272,0.2771,DrugBank,GIP
DB00566,DB00555,0.2768,DrugBank,GIP
DB00556,DB12051,0.2767,DrugBank,GIP
DB00189,DB05676,0.2766,DrugBank,GIP
DB01090,DB11956,0.2766,DrugBank,GIP
DB03793,DB09069,0.2766,DrugBank,GIP
DB00763,DB09283,0.2762,DrugBank,GIP
DB02520,DB00343,0.2762,DrugBank,GIP
DB06637,DB12340,0.2762,DrugBank,GIP
DB00395,DB06589,0.2761,CRD,GIP
DB00822,DB11936,0.2761,DrugBank,GIP
DB01143,DB04786,0.2761,DrugBank,GIP
DB01577,DB01181,0.2758,CRD,GIP
DB09053,DB00754,0.2758,CRD,GIP
DB09138,DB00492,0.2757,DrugBank,GIP
DB04830,DB12704,0.2756,DrugBank,GIP
DB06706,DB12645,0.2756,DrugBank,GIP
DB00228,DB00384,0.2755,DrugBank,GIP
DB06728,DB01188,0.2755,DrugBank,GIP
DB00742,DB00425,0.2754,DrugBank,GIP
